rd,tz=0,v=1.5
time,radon_B,rd_particle_B,radon_pCi,rd_particle_pCi
1689746400,1.518e+01,2.500e+00,4.102e-01,6.758e-02
1689747000,1.310e+01,1.000e+00,3.539e-01,2.705e-02
1689747600,1.067e+01,3.000e+00,2.885e-01,8.109e-02
1689748200,1.087e+01,4.501e+00,2.939e-01,1.216e-01
1689748800,4.275e+00,5.001e+00,1.155e-01,1.352e-01
1689749400,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1689750000,1.075e+01,2.500e+00,2.905e-01,6.758e-02
1689750600,1.736e+01,5.001e+00,4.693e-01,1.352e-01
1689751200,1.752e+01,3.501e+00,4.735e-01,9.461e-02
1689751800,4.275e+00,3.000e+00,1.155e-01,8.109e-02
1689752400,1.532e+01,1.250e+01,4.140e-01,3.379e-01
1689753000,1.535e+01,1.000e+00,4.149e-01,2.705e-02
1689753600,1.742e+01,5.501e+00,4.709e-01,1.487e-01
1689754200,1.989e+01,2.996e+00,5.377e-01,8.096e-02
1689754800,1.756e+01,3.000e+00,4.746e-01,8.109e-02
1689755400,1.972e+01,1.100e+01,5.330e-01,2.973e-01
1689756000,1.752e+01,1.000e+00,4.735e-01,2.705e-02
1689756600,8.675e+00,1.150e+01,2.345e-01,3.109e-01
1689757200,9.570e+00,1.000e+00,2.587e-01,2.705e-02
1689757800,1.073e+01,3.000e+00,2.901e-01,8.109e-02
1689758400,4.275e+00,1.150e+01,1.155e-01,3.109e-01
1689759000,6.211e+00,8.501e+00,1.679e-01,2.298e-01
1689759600,1.298e+01,3.500e+00,3.507e-01,9.461e-02
1689760200,1.988e+01,1.000e+00,5.373e-01,2.705e-02
1689760800,1.519e+01,1.200e+01,4.105e-01,3.244e-01
1689761400,2.217e+01,2.000e+00,5.991e-01,2.705e-02
1689762000,1.291e+01,7.501e+00,3.491e-01,2.027e-01
1689762600,1.073e+01,1.150e+01,2.900e-01,3.109e-01
1689763200,8.675e+00,5.501e+00,2.345e-01,1.487e-01
1689763800,1.757e+01,7.001e+00,4.747e-01,1.892e-01
1689764400,2.523e+01,1.900e+01,6.819e-01,5.136e-01
1689765000,1.303e+01,9.001e+00,3.523e-01,2.433e-01
1689765600,2.683e+01,7.501e+00,7.252e-01,2.027e-01
1689766200,2.672e+01,9.501e+00,7.222e-01,2.568e-01
1689766800,2.647e+01,1.600e+01,7.154e-01,4.325e-01
1689767400,3.377e+01,1.100e+01,9.127e-01,2.973e-01
1689768000,2.168e+01,1.300e+01,5.859e-01,3.514e-01
1689768600,2.649e+01,1.550e+01,7.158e-01,4.190e-01
1689769200,2.402e+01,2.945e+01,6.492e-01,7.960e-01
1689769800,2.167e+01,2.500e+00,5.858e-01,6.758e-02
1689770400,4.116e+01,2.600e+01,1.112e+00,7.028e-01
1689771000,5.444e+01,2.000e+01,1.471e+00,5.406e-01
1689771600,3.285e+01,3.200e+01,8.877e-01,8.650e-01
1689772200,2.589e+01,1.000e+00,6.997e-01,2.705e-02
1689772800,2.591e+01,3.050e+01,7.002e-01,8.244e-01
1689773400,1.698e+01,9.501e+00,4.589e-01,2.568e-01
1689774000,2.373e+01,7.001e+00,6.415e-01,1.892e-01
1689774600,8.675e+00,8.501e+00,2.345e-01,2.298e-01
1689775200,4.209e+00,1.800e+01,1.138e-01,4.866e-01
1689775800,1.065e+01,1.000e+00,2.879e-01,2.705e-02
1689776400,1.085e+01,3.501e+00,2.932e-01,9.461e-02
1689777000,1.297e+01,1.550e+01,3.504e-01,4.190e-01
1689777600,8.675e+00,1.150e+01,2.345e-01,3.109e-01
1689778200,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1689778800,8.609e+00,2.300e+01,2.327e-01,6.217e-01
1689779400,8.543e+00,1.000e+00,2.309e-01,2.705e-02
1689780000,1.530e+01,8.001e+00,4.135e-01,2.162e-01
1689780600,1.757e+01,3.000e+00,4.749e-01,8.109e-02
1689781200,1.300e+01,1.650e+01,3.515e-01,4.460e-01
1689781800,4.209e+00,1.000e+00,1.138e-01,2.705e-02
1689782400,1.524e+01,1.700e+01,4.118e-01,4.595e-01
1689783000,2.228e+01,1.000e+00,6.023e-01,2.705e-02
1689783600,8.675e+00,1.750e+01,2.345e-01,4.730e-01
1689784200,8.675e+00,5.501e+00,2.345e-01,1.487e-01
1689784800,6.332e+00,1.000e+00,1.711e-01,2.705e-02
1689785400,8.675e+00,1.050e+01,2.345e-01,2.838e-01
1689786000,6.343e+00,8.501e+00,1.714e-01,2.298e-01
1689786600,8.675e+00,3.000e+00,2.345e-01,8.109e-02
1689787200,1.299e+01,1.150e+01,3.510e-01,3.109e-01
1689787800,6.475e+00,5.501e+00,1.750e-01,1.487e-01
1689788400,2.243e+01,4.501e+00,6.063e-01,1.216e-01
1689789000,1.534e+01,4.501e+00,4.146e-01,1.216e-01
1689789600,6.409e+00,7.501e+00,1.732e-01,2.027e-01
1689790200,1.074e+01,1.800e+01,2.903e-01,4.866e-01
1689790800,1.303e+01,1.000e+00,3.523e-01,2.705e-02
1689791400,1.000e+00,1.000e+01,2.705e-02,2.703e-01
1689792000,8.543e+00,1.000e+00,2.309e-01,2.705e-02
1689792600,4.209e+00,6.001e+00,1.137e-01,1.622e-01
1689793200,1.075e+01,1.000e+00,2.906e-01,2.705e-02
1689793800,4.275e+00,9.001e+00,1.155e-01,2.433e-01
1689794400,6.211e+00,2.000e+00,1.679e-01,2.705e-02
1689795000,6.475e+00,5.001e+00,1.750e-01,1.352e-01
1689795600,1.082e+01,6.001e+00,2.925e-01,1.622e-01
1689796200,8.675e+00,6.501e+00,2.345e-01,1.757e-01
1689796800,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1689797400,6.343e+00,3.000e+00,1.714e-01,8.109e-02
1689798000,6.475e+00,8.501e+00,1.750e-01,2.298e-01
1689798600,1.082e+01,5.001e+00,2.925e-01,1.352e-01
1689799200,8.675e+00,6.501e+00,2.345e-01,1.757e-01
1689799800,4.209e+00,1.000e+00,1.137e-01,2.705e-02
1689800400,1.087e+01,2.496e+00,2.938e-01,6.746e-02
1689801000,2.009e+00,4.501e+00,5.429e-02,1.216e-01
1689801600,4.275e+00,3.000e+00,1.155e-01,8.109e-02
1689802200,2.075e+00,1.000e+00,5.607e-02,2.705e-02
1689802800,1.779e+01,3.500e+00,4.807e-01,9.461e-02
1689803400,4.275e+00,1.150e+01,1.155e-01,3.109e-01
1689804000,1.076e+01,1.000e+00,2.907e-01,2.705e-02
1689804600,2.075e+00,5.501e+00,5.607e-02,1.487e-01
1689805200,1.089e+01,6.501e+00,2.944e-01,1.757e-01
1689805800,1.772e+01,6.501e+00,4.788e-01,1.757e-01
1689806400,1.526e+01,1.000e+00,4.124e-01,2.705e-02
1689807000,1.290e+01,6.501e+00,3.488e-01,1.757e-01
1689807600,1.088e+01,6.001e+00,2.939e-01,1.622e-01
1689808200,1.074e+01,1.150e+01,2.904e-01,3.109e-01
1689808800,6.409e+00,1.000e+00,1.732e-01,2.705e-02
1689809400,1.540e+01,1.000e+00,4.162e-01,2.705e-02
1689810000,1.760e+01,1.000e+00,4.758e-01,2.705e-02
1689810600,1.308e+01,1.550e+01,3.536e-01,4.190e-01
1689811200,8.543e+00,1.000e+00,2.309e-01,2.705e-02
1689811800,1.530e+01,1.150e+01,4.134e-01,3.109e-01
1689812400,1.534e+01,3.501e+00,4.146e-01,9.461e-02
1689813000,6.475e+00,7.501e+00,1.750e-01,2.027e-01
1689813600,6.475e+00,7.001e+00,1.750e-01,1.892e-01
1689814200,1.999e+01,5.001e+00,5.402e-01,1.352e-01
1689814800,1.301e+01,1.000e+00,3.517e-01,2.705e-02
1689815400,1.087e+01,8.001e+00,2.938e-01,2.162e-01
1689816000,1.751e+01,1.000e+00,4.732e-01,2.705e-02
1689816600,6.464e+00,1.000e+00,1.747e-01,2.705e-02
1689817200,6.475e+00,2.000e+00,1.750e-01,2.705e-02
1689817800,1.304e+01,1.000e+01,3.525e-01,2.703e-01
1689818400,1.000e+00,7.501e+00,2.705e-02,2.027e-01
1689819000,4.209e+00,3.500e+00,1.137e-01,9.461e-02
1689819600,1.771e+01,1.000e+00,4.786e-01,2.705e-02
1689820200,4.143e+00,4.001e+00,1.120e-01,1.081e-01
1689820800,1.314e+01,1.000e+00,3.550e-01,2.705e-02
1689821400,1.305e+01,1.000e+00,3.527e-01,2.705e-02
1689822000,2.009e+00,7.501e+00,5.428e-02,2.027e-01
1689822600,6.475e+00,8.001e+00,1.750e-01,2.162e-01
1689823200,6.409e+00,1.000e+00,1.732e-01,2.705e-02
1689823800,6.475e+00,2.500e+00,1.750e-01,6.758e-02
1689824400,1.069e+01,1.000e+00,2.888e-01,2.705e-02
1689825000,4.077e+00,1.000e+00,1.102e-01,2.705e-02
1689825600,4.275e+00,8.001e+00,1.155e-01,2.162e-01
1689826200,2.075e+00,7.501e+00,5.607e-02,2.027e-01
1689826800,2.414e+00,1.000e+00,6.524e-02,2.705e-02
1689827400,1.090e+01,4.501e+00,2.946e-01,1.216e-01
1689828000,4.209e+00,1.000e+00,1.137e-01,2.705e-02
1689828600,1.083e+01,1.000e+00,2.927e-01,2.705e-02
1689829200,2.247e+01,3.000e+00,6.073e-01,8.109e-02
1689829800,2.075e+00,5.001e+00,5.607e-02,1.352e-01
1689830400,2.075e+00,1.000e+00,5.607e-02,2.705e-02
1689831000,6.343e+00,7.501e+00,1.714e-01,2.027e-01
1689831600,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1689832200,6.332e+00,5.991e+00,1.711e-01,1.619e-01
1689832800,1.069e+01,1.000e+00,2.890e-01,2.705e-02
1689833400,4.275e+00,6.001e+00,1.155e-01,1.622e-01
1689834000,4.275e+00,3.000e+00,1.155e-01,8.109e-02
1689834600,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1689835200,6.343e+00,5.001e+00,1.714e-01,1.352e-01
1689835800,1.309e+01,4.001e+00,3.539e-01,1.081e-01
1689836400,6.475e+00,4.001e+00,1.750e-01,1.081e-01
1689837000,1.082e+01,1.000e+00,2.925e-01,2.705e-02
1689837600,2.007e+01,5.001e+00,5.425e-01,1.352e-01
1689838200,6.475e+00,8.501e+00,1.750e-01,2.298e-01
1689838800,6.409e+00,2.000e+00,1.732e-01,2.705e-02
1689839400,2.075e+00,1.000e+00,5.607e-02,2.705e-02
1689840000,8.675e+00,6.501e+00,2.345e-01,1.757e-01
1689840600,1.000e+00,3.000e+00,2.705e-02,8.109e-02
1689841200,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1689841800,8.543e+00,5.501e+00,2.309e-01,1.487e-01
1689842400,1.782e+01,1.000e+00,4.817e-01,2.705e-02
1689843000,1.535e+01,5.001e+00,4.148e-01,1.352e-01
1689843600,1.075e+01,1.000e+00,2.904e-01,2.705e-02
1689844200,1.000e+00,1.000e+00,2.705e-02,2.705e-02
1689844800,1.524e+01,1.150e+01,4.120e-01,3.109e-01
1689845400,1.526e+01,1.000e+00,4.125e-01,2.705e-02
1689846000,2.487e+01,4.501e+00,6.722e-01,1.216e-01
1689846600,2.462e+01,8.501e+00,6.655e-01,2.298e-01
1689847200,3.192e+01,8.001e+00,8.627e-01,2.162e-01
1689847800,1.968e+01,1.000e+00,5.320e-01,2.705e-02
1689848400,1.953e+01,3.501e+00,5.278e-01,9.461e-02
1689849000,1.294e+01,4.001e+00,3.497e-01,1.081e-01
1689849600,1.517e+01,9.001e+00,4.100e-01,2.433e-01
1689850200,1.059e+01,2.000e+00,2.863e-01,2.705e-02
1689850800,1.754e+01,1.000e+00,4.741e-01,2.705e-02
1689851400,2.195e+01,1.450e+01,5.932e-01,3.919e-01
1689852000,1.523e+01,1.000e+00,4.115e-01,2.705e-02
1689852600,1.283e+01,8.001e+00,3.467e-01,2.162e-01
1689853200,1.983e+01,1.050e+01,5.360e-01,2.838e-01
1689853800,2.685e+01,5.501e+00,7.256e-01,1.487e-01
1689854400,6.277e+00,1.000e+00,1.696e-01,2.705e-02
1689855000,2.911e+01,1.000e+01,7.868e-01,2.703e-01
1689855600,1.963e+01,8.501e+00,5.306e-01,2.298e-01
1689856200,2.902e+01,8.001e+00,7.842e-01,2.162e-01
1689856800,5.034e+01,1.500e+01,1.361e+00,4.055e-01
1689857400,4.873e+01,1.350e+01,1.317e+00,3.649e-01
1689858000,4.836e+01,1.550e+01,1.307e+00,4.190e-01
1689858600,1.667e+01,5.001e+00,4.504e-01,1.352e-01
1689859200,4.314e+01,1.750e+01,1.166e+00,4.730e-01
1689859800,3.034e+01,5.501e+00,8.201e-01,1.487e-01
1689860400,5.368e+01,1.400e+01,1.451e+00,3.784e-01
1689861000,2.318e+01,9.001e+00,6.264e-01,2.433e-01
1689861600,2.326e+01,1.650e+01,6.286e-01,4.460e-01
1689862200,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1689862800,4.011e+00,4.001e+00,1.084e-01,1.081e-01
1689863400,1.082e+01,2.496e+00,2.923e-01,6.746e-02
1689864000,1.511e+01,1.550e+01,4.085e-01,4.190e-01
1689864600,1.300e+01,1.000e+00,3.513e-01,2.705e-02
1689865200,2.009e+00,1.000e+00,5.429e-02,2.705e-02
1689865800,8.675e+00,1.750e+01,2.345e-01,4.730e-01
1689866400,1.307e+01,3.000e+00,3.532e-01,8.109e-02
1689867000,1.531e+01,1.000e+00,4.138e-01,2.705e-02
1689867600,6.475e+00,2.000e+00,1.750e-01,2.705e-02
1689868200,2.075e+00,1.250e+01,5.607e-02,3.379e-01
1689868800,7.246e+00,1.000e+00,1.958e-01,2.705e-02
1689869400,4.275e+00,1.000e+01,1.155e-01,2.703e-01
1689870000,1.068e+01,2.500e+00,2.888e-01,6.758e-02
1689870600,8.609e+00,5.001e+00,2.327e-01,1.352e-01
1689871200,1.075e+01,6.501e+00,2.905e-01,1.757e-01
1689871800,6.409e+00,1.000e+00,1.732e-01,2.705e-02
1689872400,1.068e+01,1.050e+01,2.888e-01,2.838e-01
1689873000,8.609e+00,3.000e+00,2.327e-01,8.109e-02
1689873600,1.299e+01,1.000e+00,3.512e-01,2.705e-02
1689874200,2.075e+00,1.100e+01,5.607e-02,2.973e-01
1689874800,1.764e+01,1.200e+01,4.767e-01,3.244e-01
1689875400,1.991e+01,1.000e+00,5.381e-01,2.705e-02
1689876000,8.675e+00,6.001e+00,2.345e-01,1.622e-01
1689876600,2.271e+00,1.000e+00,6.137e-02,2.705e-02
1689877200,1.000e+00,9.501e+00,2.705e-02,2.568e-01
1689877800,4.275e+00,6.501e+00,1.155e-01,1.757e-01
1689878400,1.309e+01,1.000e+00,3.538e-01,2.705e-02
1689879000,6.464e+00,4.493e+00,1.747e-01,1.214e-01
1689879600,2.009e+00,1.000e+00,5.428e-02,2.705e-02
1689880200,8.609e+00,7.001e+00,2.327e-01,1.892e-01
1689880800,1.082e+01,1.000e+00,2.925e-01,2.705e-02
1689881400,8.675e+00,4.001e+00,2.345e-01,1.081e-01
1689882000,1.082e+01,1.000e+00,2.924e-01,2.705e-02
1689882600,1.075e+01,5.001e+00,2.906e-01,1.352e-01
1689883200,2.307e+01,1.000e+00,6.234e-01,2.705e-02
1689883800,1.087e+01,3.501e+00,2.938e-01,9.461e-02
1689884400,1.068e+01,3.000e+00,2.885e-01,8.109e-02
1689885000,1.768e+01,1.000e+00,4.778e-01,2.705e-02
1689885600,4.275e+00,3.000e+00,1.155e-01,8.109e-02
1689886200,8.609e+00,1.250e+01,2.327e-01,3.379e-01
1689886800,2.075e+00,1.000e+00,5.607e-02,2.705e-02
1689887400,1.543e+01,1.000e+00,4.170e-01,2.705e-02
1689888000,1.539e+01,6.001e+00,4.158e-01,1.622e-01
1689888600,2.966e+01,2.000e+00,8.017e-01,2.705e-02
1689889200,4.143e+00,2.500e+00,1.120e-01,6.758e-02
1689889800,2.009e+00,6.501e+00,5.428e-02,1.757e-01
1689890400,1.000e+00,1.000e+00,2.705e-02,2.705e-02
1689891000,1.314e+01,1.000e+00,3.551e-01,2.705e-02
1689891600,1.088e+01,1.000e+00,2.940e-01,2.705e-02
1689892200,6.475e+00,8.001e+00,1.750e-01,2.162e-01
1689892800,8.543e+00,5.501e+00,2.309e-01,1.487e-01
1689893400,1.082e+01,1.000e+00,2.923e-01,2.705e-02
1689894000,4.209e+00,3.501e+00,1.137e-01,9.461e-02
1689894600,1.087e+01,1.000e+00,2.937e-01,2.705e-02
1689895200,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1689895800,1.307e+01,6.001e+00,3.533e-01,1.622e-01
1689896400,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1689897000,1.000e+00,3.000e+00,2.705e-02,8.109e-02
1689897600,4.209e+00,1.000e+00,1.138e-01,2.705e-02
1689898200,6.343e+00,3.000e+00,1.714e-01,8.109e-02
1689898800,1.302e+01,7.501e+00,3.520e-01,2.027e-01
1689899400,4.209e+00,1.000e+00,1.138e-01,2.705e-02
1689900000,4.209e+00,8.001e+00,1.138e-01,2.162e-01
1689900600,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1689901200,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1689901800,8.609e+00,4.001e+00,2.327e-01,1.081e-01
1689902400,8.543e+00,2.000e+00,2.309e-01,2.705e-02
1689903000,4.209e+00,3.500e+00,1.138e-01,9.461e-02
1689903600,2.009e+00,3.501e+00,5.429e-02,9.461e-02
1689904200,6.409e+00,1.000e+00,1.732e-01,2.705e-02
1689904800,2.871e+01,5.001e+00,7.761e-01,1.352e-01
1689905400,1.068e+01,5.001e+00,2.886e-01,1.352e-01
1689906000,4.209e+00,6.501e+00,1.138e-01,1.757e-01
1689906600,1.543e+01,1.000e+00,4.170e-01,2.705e-02
1689907200,4.143e+00,1.000e+00,1.120e-01,2.705e-02
1689907800,8.543e+00,4.001e+00,2.309e-01,1.081e-01
1689908400,4.275e+00,3.501e+00,1.155e-01,9.461e-02
1689909000,6.343e+00,2.500e+00,1.714e-01,6.758e-02
1689909600,4.275e+00,3.000e+00,1.155e-01,8.109e-02
1689910200,6.464e+00,4.493e+00,1.747e-01,1.214e-01
1689910800,2.241e+01,1.000e+00,6.056e-01,2.705e-02
1689911400,1.991e+01,9.001e+00,5.381e-01,2.433e-01
1689912000,8.543e+00,1.000e+00,2.309e-01,2.705e-02
1689912600,7.154e+00,3.500e+00,1.933e-01,9.461e-02
1689913200,1.081e+01,3.501e+00,2.922e-01,9.461e-02
1689913800,1.539e+01,4.501e+00,4.159e-01,1.216e-01
1689914400,1.296e+01,6.001e+00,3.503e-01,1.622e-01
1689915000,1.296e+01,1.000e+00,3.503e-01,2.705e-02
1689915600,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1689916200,4.209e+00,6.501e+00,1.137e-01,1.757e-01
1689916800,1.088e+01,1.000e+00,2.941e-01,2.705e-02
1689917400,1.525e+01,5.001e+00,4.123e-01,1.352e-01
1689918000,1.290e+01,1.000e+00,3.486e-01,2.705e-02
1689918600,4.143e+00,1.000e+00,1.120e-01,2.705e-02
1689919200,1.081e+01,8.501e+00,2.923e-01,2.298e-01
1689919800,2.009e+00,1.000e+00,5.428e-02,2.705e-02
1689920400,8.609e+00,4.501e+00,2.327e-01,1.216e-01
1689921000,8.609e+00,4.501e+00,2.327e-01,1.216e-01
1689921600,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1689922200,4.275e+00,1.000e+01,1.155e-01,2.703e-01
1689922800,1.546e+01,4.001e+00,4.177e-01,1.081e-01
1689923400,1.766e+01,3.000e+00,4.774e-01,8.109e-02
1689924000,6.343e+00,1.000e+00,1.714e-01,2.705e-02
1689924600,1.995e+01,1.000e+00,5.392e-01,2.705e-02
1689925200,6.409e+00,3.501e+00,1.732e-01,9.461e-02
1689925800,6.464e+00,5.991e+00,1.747e-01,1.619e-01
1689926400,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1689927000,1.306e+01,3.500e+00,3.529e-01,9.461e-02
1689927600,4.275e+00,3.000e+00,1.155e-01,8.109e-02
1689928200,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1689928800,4.275e+00,3.501e+00,1.155e-01,9.461e-02
1689929400,4.209e+00,9.001e+00,1.138e-01,2.433e-01
1689930000,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1689930600,1.524e+01,2.000e+00,4.118e-01,2.705e-02
1689931200,1.306e+01,3.501e+00,3.529e-01,9.461e-02
1689931800,2.000e+01,2.500e+00,5.406e-01,6.758e-02
1689932400,4.807e+01,6.001e+00,1.299e+00,1.622e-01
1689933000,1.963e+01,4.501e+00,5.305e-01,1.216e-01
1689933600,8.609e+00,1.400e+01,2.327e-01,3.784e-01
1689934200,1.978e+01,4.001e+00,5.345e-01,1.081e-01
1689934800,1.750e+01,3.501e+00,4.728e-01,9.461e-02
1689935400,8.543e+00,1.800e+01,2.309e-01,4.866e-01
1689936000,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1689936600,5.923e+01,1.650e+01,1.601e+00,4.460e-01
1689937200,3.602e+01,8.001e+00,9.736e-01,2.162e-01
1689937800,5.749e+01,4.001e+00,1.554e+00,1.081e-01
1689938400,3.768e+01,1.550e+01,1.018e+00,4.190e-01
1689939000,2.542e+01,2.550e+01,6.869e-01,6.893e-01
1689939600,1.915e+01,8.001e+00,5.177e-01,2.162e-01
1689940200,2.142e+01,9.501e+00,5.789e-01,2.568e-01
1689940800,2.139e+01,1.300e+01,5.780e-01,3.514e-01
1689941400,2.389e+01,2.796e+01,6.456e-01,7.556e-01
1689942000,3.100e+01,2.050e+01,8.379e-01,5.541e-01
1689942600,3.333e+01,2.000e+01,9.009e-01,5.406e-01
1689943200,3.805e+01,1.000e+01,1.028e+00,2.703e-01
1689943800,5.384e+01,2.100e+01,1.455e+00,5.676e-01
1689944400,2.112e+01,5.501e+00,5.708e-01,1.487e-01
1689945000,2.356e+01,1.700e+01,6.369e-01,4.595e-01
1689945600,1.697e+01,1.050e+01,4.587e-01,2.838e-01
1689946200,1.692e+01,1.000e+00,4.573e-01,2.705e-02
1689946800,2.853e+01,1.200e+01,7.711e-01,3.244e-01
1689947400,1.271e+01,1.250e+01,3.435e-01,3.379e-01
1689948000,1.954e+01,1.000e+00,5.281e-01,2.705e-02
1689948600,2.416e+01,1.650e+01,6.529e-01,4.460e-01
1689949200,1.287e+01,1.000e+00,3.480e-01,2.705e-02
1689949800,8.609e+00,1.400e+01,2.327e-01,3.784e-01
1689950400,1.084e+01,1.000e+00,2.931e-01,2.705e-02
1689951000,4.557e+00,1.550e+01,1.232e-01,4.190e-01
1689951600,2.225e+01,1.000e+00,6.012e-01,2.705e-02
1689952200,1.302e+01,6.501e+00,3.520e-01,1.757e-01
1689952800,2.205e+01,3.000e+00,5.958e-01,8.109e-02
1689953400,4.143e+00,1.000e+00,1.120e-01,2.705e-02
1689954000,1.759e+01,1.300e+01,4.754e-01,3.514e-01
1689954600,8.609e+00,2.000e+00,2.327e-01,2.705e-02
1689955200,6.475e+00,1.000e+01,1.750e-01,2.703e-01
1689955800,1.295e+01,1.250e+01,3.501e-01,3.379e-01
1689956400,2.223e+01,3.495e+00,6.007e-01,9.445e-02
1689957000,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1689957600,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1689958200,1.088e+01,9.001e+00,2.939e-01,2.433e-01
1689958800,1.297e+01,5.501e+00,3.504e-01,1.487e-01
1689959400,1.536e+01,1.000e+00,4.151e-01,2.705e-02
1689960000,8.609e+00,1.600e+01,2.327e-01,4.325e-01
1689960600,6.409e+00,1.000e+00,1.732e-01,2.705e-02
1689961200,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1689961800,8.675e+00,8.501e+00,2.345e-01,2.298e-01
1689962400,6.343e+00,3.501e+00,1.714e-01,9.461e-02
1689963000,1.542e+01,1.000e+00,4.166e-01,2.705e-02
1689963600,6.409e+00,6.001e+00,1.732e-01,1.622e-01
1689964200,4.143e+00,6.001e+00,1.120e-01,1.622e-01
1689964800,6.343e+00,1.000e+00,1.714e-01,2.705e-02
1689965400,4.275e+00,4.501e+00,1.155e-01,1.216e-01
1689966000,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1689966600,1.771e+01,7.501e+00,4.788e-01,2.027e-01
1689967200,1.075e+01,3.500e+00,2.904e-01,9.461e-02
1689967800,1.298e+01,1.000e+00,3.509e-01,2.705e-02
1689968400,1.304e+01,4.001e+00,3.525e-01,1.081e-01
1689969000,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1689969600,1.082e+01,7.001e+00,2.923e-01,1.892e-01
1689970200,2.248e+01,1.000e+00,6.076e-01,2.705e-02
1689970800,4.209e+00,4.001e+00,1.138e-01,1.081e-01
1689971400,1.088e+01,2.500e+00,2.940e-01,6.758e-02
1689972000,1.309e+01,4.493e+00,3.537e-01,1.214e-01
1689972600,4.275e+00,6.001e+00,1.155e-01,1.622e-01
1689973200,1.299e+01,1.000e+00,3.510e-01,2.705e-02
1689973800,8.609e+00,3.000e+00,2.327e-01,8.109e-02
1689974400,1.312e+01,8.501e+00,3.545e-01,2.298e-01
1689975000,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1689975600,1.088e+01,3.000e+00,2.941e-01,8.109e-02
1689976200,8.543e+00,1.000e+00,2.309e-01,2.705e-02
1689976800,4.275e+00,4.001e+00,1.155e-01,1.081e-01
1689977400,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1689978000,1.000e+00,3.501e+00,2.705e-02,9.461e-02
1689978600,1.317e+01,1.000e+00,3.558e-01,2.705e-02
1689979200,8.675e+00,2.500e+00,2.345e-01,6.758e-02
1689979800,6.409e+00,2.000e+00,1.732e-01,2.705e-02
1689980400,2.075e+00,5.501e+00,5.607e-02,1.487e-01
1689981000,2.075e+00,1.000e+00,5.607e-02,2.705e-02
1689981600,1.549e+01,5.001e+00,4.188e-01,1.352e-01
1689982200,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1689982800,6.409e+00,2.500e+00,1.732e-01,6.758e-02
1689983400,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1689984000,4.275e+00,7.501e+00,1.155e-01,2.027e-01
1689984600,6.343e+00,1.000e+00,1.714e-01,2.705e-02
1689985200,8.543e+00,1.000e+00,2.309e-01,2.705e-02
1689985800,8.675e+00,7.001e+00,2.345e-01,1.892e-01
1689986400,1.545e+01,1.000e+00,4.175e-01,2.705e-02
1689987000,6.475e+00,6.001e+00,1.750e-01,1.622e-01
1689987600,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1689988200,1.305e+01,3.994e+00,3.528e-01,1.079e-01
1689988800,1.313e+01,5.001e+00,3.548e-01,1.352e-01
1689989400,4.143e+00,1.000e+00,1.120e-01,2.705e-02
1689990000,4.209e+00,2.500e+00,1.138e-01,6.758e-02
1689990600,2.017e+01,6.001e+00,5.452e-01,1.622e-01
1689991200,2.075e+00,3.000e+00,5.607e-02,8.109e-02
1689991800,6.409e+00,1.000e+00,1.732e-01,2.705e-02
1689992400,6.409e+00,3.000e+00,1.732e-01,8.109e-02
1689993000,6.475e+00,5.001e+00,1.750e-01,1.352e-01
1689993600,2.009e+00,7.501e+00,5.429e-02,2.027e-01
1689994200,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1689994800,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1689995400,4.275e+00,3.000e+00,1.155e-01,8.109e-02
1689996000,2.251e+01,4.501e+00,6.084e-01,1.216e-01
1689996600,1.757e+01,1.000e+00,4.749e-01,2.705e-02
1689997200,1.000e+00,7.501e+00,2.705e-02,2.027e-01
1689997800,7.296e+00,1.000e+00,1.972e-01,2.705e-02
1689998400,4.275e+00,2.500e+00,1.155e-01,6.758e-02
1689999000,6.343e+00,2.000e+00,1.714e-01,2.705e-02
