rd,tz=0,v=1.5
time,radon_B,rd_particle_B,radon_pCi,rd_particle_pCi
1684283400,1.741e+01,6.501e+00,4.706e-01,1.757e-01
1684284000,6.440e+00,5.501e+00,1.741e-01,1.487e-01
1684284600,1.304e+01,3.500e+00,3.525e-01,9.461e-02
1684285200,1.290e+01,1.000e+00,3.488e-01,2.705e-02
1684285800,1.765e+01,1.000e+00,4.769e-01,2.705e-02
1684286400,1.070e+01,8.501e+00,2.891e-01,2.298e-01
1684287000,1.304e+01,9.001e+00,3.524e-01,2.433e-01
1684287600,4.240e+00,1.000e+00,1.146e-01,2.705e-02
1684288200,1.077e+01,7.501e+00,2.912e-01,2.027e-01
1684288800,1.306e+01,2.000e+00,3.530e-01,2.705e-02
1684289400,1.769e+01,1.100e+01,4.780e-01,2.973e-01
1684290000,1.515e+01,8.501e+00,4.095e-01,2.298e-01
1684290600,8.706e+00,1.000e+00,2.353e-01,2.705e-02
1684291200,1.768e+01,5.001e+00,4.778e-01,1.352e-01
1684291800,1.310e+01,5.001e+00,3.540e-01,1.352e-01
1684292400,2.475e+01,4.001e+00,6.690e-01,1.081e-01
1684293000,1.974e+01,4.501e+00,5.335e-01,1.216e-01
1684293600,2.685e+01,1.150e+01,7.257e-01,3.109e-01
1684294200,2.409e+01,8.501e+00,6.510e-01,2.298e-01
1684294800,1.962e+01,1.000e+00,5.303e-01,2.705e-02
1684295400,6.375e+00,8.501e+00,1.723e-01,2.298e-01
1684296000,2.452e+01,1.200e+01,6.627e-01,3.244e-01
1684296600,4.204e+01,1.000e+00,1.136e+00,2.705e-02
1684297200,3.629e+01,1.250e+01,9.809e-01,3.379e-01
1684297800,2.632e+01,1.400e+01,7.114e-01,3.784e-01
1684298400,2.149e+01,2.500e+00,5.808e-01,6.758e-02
1684299000,1.940e+01,1.100e+01,5.243e-01,2.973e-01
1684299600,1.494e+01,8.501e+00,4.037e-01,2.298e-01
1684300200,2.173e+01,1.550e+01,5.873e-01,4.190e-01
1684300800,3.134e+01,1.000e+01,8.471e-01,2.703e-01
1684301400,1.947e+01,1.600e+01,5.262e-01,4.325e-01
1684302000,1.932e+01,6.001e+00,5.222e-01,1.622e-01
1684302600,3.885e+01,1.900e+01,1.050e+00,5.136e-01
1684303200,3.316e+01,2.150e+01,8.962e-01,5.812e-01
1684303800,2.140e+01,1.000e+00,5.783e-01,2.705e-02
1684304400,3.344e+01,1.900e+01,9.037e-01,5.136e-01
1684305000,1.478e+01,1.300e+01,3.996e-01,3.514e-01
1684305600,1.511e+01,4.501e+00,4.084e-01,1.216e-01
1684306200,1.508e+01,2.100e+01,4.076e-01,5.676e-01
1684306800,2.653e+01,1.000e+00,7.169e-01,2.705e-02
1684307400,1.514e+01,1.000e+01,4.092e-01,2.703e-01
1684308000,1.294e+01,5.001e+00,3.497e-01,1.352e-01
1684308600,3.910e+01,1.350e+01,1.057e+00,3.649e-01
1684309200,3.365e+01,8.501e+00,9.095e-01,2.298e-01
1684309800,1.366e+01,5.501e+00,3.691e-01,1.487e-01
1684310400,2.634e+01,1.498e+01,7.118e-01,4.048e-01
1684311000,2.169e+01,7.501e+00,5.863e-01,2.027e-01
1684311600,4.133e+01,3.501e+00,1.117e+00,9.461e-02
1684312200,1.714e+01,2.000e+01,4.633e-01,5.406e-01
1684312800,1.079e+01,5.501e+00,2.916e-01,1.487e-01
1684313400,3.110e+01,1.750e+01,8.404e-01,4.730e-01
1684314000,3.123e+01,1.250e+01,8.439e-01,3.379e-01
1684314600,2.603e+01,1.600e+01,7.035e-01,4.325e-01
1684315200,4.906e+01,2.300e+01,1.326e+00,6.217e-01
1684315800,2.832e+01,8.501e+00,7.655e-01,2.298e-01
1684316400,2.607e+01,2.250e+01,7.046e-01,6.082e-01
1684317000,2.139e+01,1.350e+01,5.782e-01,3.649e-01
1684317600,1.505e+01,2.150e+01,4.067e-01,5.812e-01
1684318200,1.729e+01,1.150e+01,4.674e-01,3.109e-01
1684318800,2.409e+01,1.750e+01,6.512e-01,4.730e-01
1684319400,3.125e+01,7.501e+00,8.445e-01,2.027e-01
1684320000,1.706e+01,2.200e+01,4.611e-01,5.947e-01
1684320600,2.885e+01,6.001e+00,7.798e-01,1.622e-01
1684321200,3.829e+01,1.550e+01,1.035e+00,4.190e-01
1684321800,3.336e+01,2.300e+01,9.017e-01,6.217e-01
1684322400,4.327e+01,1.200e+01,1.170e+00,3.244e-01
1684323000,1.701e+01,1.050e+01,4.597e-01,2.838e-01
1684323600,2.164e+01,1.050e+01,5.848e-01,2.838e-01
1684324200,2.852e+01,2.950e+01,7.709e-01,7.974e-01
1684324800,2.151e+01,1.600e+01,5.812e-01,4.325e-01
1684325400,3.338e+01,1.298e+01,9.021e-01,3.508e-01
1684326000,2.600e+01,2.100e+01,7.027e-01,5.676e-01
1684326600,2.372e+01,2.700e+01,6.412e-01,7.298e-01
1684327200,4.099e+01,1.300e+01,1.108e+00,3.514e-01
1684327800,1.904e+01,3.200e+01,5.145e-01,8.650e-01
1684328400,2.153e+01,1.300e+01,5.820e-01,3.514e-01
1684329000,3.594e+01,2.700e+01,9.713e-01,7.298e-01
1684329600,1.936e+01,2.250e+01,5.231e-01,6.082e-01
1684330200,3.098e+01,2.000e+01,8.374e-01,5.406e-01
1684330800,4.079e+01,1.000e+01,1.102e+00,2.703e-01
1684331400,4.565e+01,1.600e+01,1.234e+00,4.325e-01
1684332000,1.057e+01,1.150e+01,2.858e-01,3.109e-01
1684332600,1.267e+01,2.450e+01,3.425e-01,6.623e-01
1684333200,4.908e+01,1.000e+01,1.327e+00,2.703e-01
1684333800,2.136e+01,6.501e+00,5.773e-01,1.757e-01
1684334400,3.071e+01,1.050e+01,8.301e-01,2.838e-01
1684335000,3.470e+01,2.400e+01,9.378e-01,6.487e-01
1684335600,2.146e+01,3.500e+00,5.799e-01,9.461e-02
1684336200,2.377e+01,1.800e+01,6.424e-01,4.866e-01
1684336800,2.387e+01,5.501e+00,6.451e-01,1.487e-01
1684337400,3.086e+01,1.850e+01,8.342e-01,5.001e-01
1684338000,1.919e+01,1.050e+01,5.186e-01,2.838e-01
1684338600,1.140e+01,8.001e+00,3.081e-01,2.162e-01
1684339200,1.501e+01,7.001e+00,4.057e-01,1.892e-01
1684339800,2.995e+01,1.150e+01,8.094e-01,3.109e-01
1684340400,6.767e+00,1.098e+01,1.829e-01,2.969e-01
1684341000,1.081e+01,9.501e+00,2.921e-01,2.568e-01
1684341600,1.971e+01,1.800e+01,5.326e-01,4.866e-01
1684342200,1.296e+01,3.000e+00,3.504e-01,8.109e-02
1684342800,2.106e+00,6.501e+00,5.692e-02,1.757e-01
1684343400,1.755e+01,1.150e+01,4.743e-01,3.109e-01
1684344000,8.640e+00,1.200e+01,2.335e-01,3.244e-01
1684344600,2.040e+00,3.501e+00,5.513e-02,9.461e-02
1684345200,1.533e+01,1.000e+00,4.143e-01,2.705e-02
1684345800,1.752e+01,1.550e+01,4.735e-01,4.190e-01
1684346400,1.076e+01,8.501e+00,2.909e-01,2.298e-01
1684347000,4.240e+00,1.100e+01,1.146e-01,2.973e-01
1684347600,1.300e+01,9.501e+00,3.514e-01,2.568e-01
1684348200,4.240e+00,1.000e+00,1.146e-01,2.705e-02
1684348800,1.078e+01,1.650e+01,2.913e-01,4.460e-01
1684349400,2.463e+01,1.000e+00,6.656e-01,2.705e-02
1684350000,6.374e+00,1.450e+01,1.723e-01,3.919e-01
1684350600,1.756e+01,8.501e+00,4.747e-01,2.298e-01
1684351200,1.297e+01,6.001e+00,3.507e-01,1.622e-01
1684351800,1.477e+01,9.501e+00,3.991e-01,2.568e-01
1684352400,6.506e+00,1.000e+00,1.758e-01,2.705e-02
1684353000,1.084e+01,1.150e+01,2.929e-01,3.109e-01
1684353600,2.556e+01,5.501e+00,6.908e-01,1.487e-01
1684354200,2.220e+01,4.501e+00,5.999e-01,1.216e-01
1684354800,4.306e+00,4.501e+00,1.164e-01,1.216e-01
1684355400,6.308e+00,1.000e+00,1.705e-01,2.705e-02
1684356000,1.529e+01,8.487e+00,4.134e-01,2.294e-01
1684356600,1.077e+01,4.001e+00,2.910e-01,1.081e-01
1684357200,6.507e+00,1.350e+01,1.759e-01,3.649e-01
1684357800,8.575e+00,9.001e+00,2.318e-01,2.433e-01
1684358400,1.091e+01,1.000e+00,2.948e-01,2.705e-02
1684359000,1.084e+01,2.500e+00,2.930e-01,6.758e-02
1684359600,4.306e+00,7.001e+00,1.164e-01,1.892e-01
1684360200,6.507e+00,2.000e+00,1.759e-01,2.705e-02
1684360800,7.321e+00,1.200e+01,1.979e-01,3.244e-01
1684361400,8.707e+00,2.000e+00,2.353e-01,2.705e-02
1684362000,8.641e+00,8.001e+00,2.335e-01,2.162e-01
1684362600,1.078e+01,1.000e+00,2.914e-01,2.705e-02
1684363200,1.316e+01,6.001e+00,3.557e-01,1.622e-01
1684363800,1.301e+01,6.001e+00,3.517e-01,1.622e-01
1684364400,8.641e+00,8.001e+00,2.335e-01,2.162e-01
1684365000,1.091e+01,1.000e+00,2.949e-01,2.705e-02
1684365600,1.084e+01,1.400e+01,2.931e-01,3.784e-01
1684366200,2.002e+01,7.501e+00,5.411e-01,2.027e-01
1684366800,8.707e+00,4.001e+00,2.353e-01,1.081e-01
1684367400,1.306e+01,4.001e+00,3.531e-01,1.081e-01
1684368000,4.635e+00,8.001e+00,1.253e-01,2.162e-01
1684368600,1.515e+01,1.000e+00,4.095e-01,2.705e-02
1684369200,1.539e+01,1.100e+01,4.160e-01,2.973e-01
1684369800,2.225e+01,4.501e+00,6.014e-01,1.216e-01
1684370400,1.070e+01,9.501e+00,2.891e-01,2.568e-01
1684371000,1.529e+01,1.000e+00,4.133e-01,2.705e-02
1684371600,2.454e+01,3.994e+00,6.632e-01,1.079e-01
1684372200,4.218e+01,2.500e+00,1.140e+00,6.758e-02
1684372800,3.147e+01,1.250e+01,8.504e-01,3.379e-01
1684373400,2.855e+01,1.000e+00,7.715e-01,2.705e-02
1684374000,1.500e+01,6.501e+00,4.053e-01,1.757e-01
1684374600,1.713e+01,1.000e+00,4.629e-01,2.705e-02
1684375200,1.000e+00,1.200e+01,2.705e-02,3.244e-01
1684375800,2.200e+01,1.000e+00,5.947e-01,2.705e-02
1684376400,1.088e+01,1.550e+01,2.940e-01,4.190e-01
1684377000,1.307e+01,1.000e+00,3.531e-01,2.705e-02
1684377600,1.451e+01,7.501e+00,3.922e-01,2.027e-01
1684378200,1.301e+01,3.501e+00,3.515e-01,9.461e-02
1684378800,8.442e+00,1.100e+01,2.282e-01,2.973e-01
1684379400,8.640e+00,1.000e+00,2.335e-01,2.705e-02
1684380000,1.523e+01,7.001e+00,4.116e-01,1.892e-01
1684380600,1.070e+01,2.000e+00,2.892e-01,2.705e-02
1684381200,1.077e+01,7.001e+00,2.910e-01,1.892e-01
1684381800,1.530e+01,5.001e+00,4.136e-01,1.352e-01
1684382400,1.536e+01,1.400e+01,4.150e-01,3.784e-01
1684383000,8.508e+00,3.000e+00,2.300e-01,8.109e-02
1684383600,1.735e+01,1.000e+00,4.688e-01,2.705e-02
1684384200,8.640e+00,7.001e+00,2.335e-01,1.892e-01
1684384800,2.359e+00,1.000e+00,6.374e-02,2.705e-02
1684385400,6.440e+00,8.001e+00,1.741e-01,2.162e-01
1684386000,2.475e+01,4.501e+00,6.688e-01,1.216e-01
1684386600,1.310e+01,5.501e+00,3.542e-01,1.487e-01
1684387200,2.230e+01,6.001e+00,6.027e-01,1.622e-01
1684387800,1.000e+00,2.995e+00,2.705e-02,8.095e-02
1684388400,6.441e+00,8.001e+00,1.741e-01,2.162e-01
1684389000,1.535e+01,1.000e+00,4.149e-01,2.705e-02
1684389600,4.306e+00,1.550e+01,1.164e-01,4.190e-01
1684390200,2.004e+01,9.001e+00,5.417e-01,2.433e-01
1684390800,1.070e+01,1.000e+00,2.893e-01,2.705e-02
1684391400,1.090e+01,1.350e+01,2.947e-01,3.649e-01
1684392000,1.770e+01,6.501e+00,4.783e-01,1.757e-01
1684392600,4.240e+00,1.000e+00,1.146e-01,2.705e-02
1684393200,2.967e+01,6.001e+00,8.020e-01,1.622e-01
1684393800,2.932e+01,7.001e+00,7.925e-01,1.892e-01
1684394400,2.928e+01,1.000e+00,7.914e-01,2.705e-02
1684395000,6.243e+00,1.050e+01,1.687e-01,2.838e-01
1684395600,2.207e+01,7.501e+00,5.965e-01,2.027e-01
1684396200,2.912e+01,4.001e+00,7.871e-01,1.081e-01
1684396800,1.962e+01,1.150e+01,5.304e-01,3.109e-01
1684397400,2.649e+01,1.000e+00,7.158e-01,2.705e-02
1684398000,2.660e+01,5.501e+00,7.189e-01,1.487e-01
1684398600,1.730e+01,1.000e+00,4.675e-01,2.705e-02
1684399200,1.087e+01,4.001e+00,2.937e-01,1.081e-01
1684399800,3.320e+01,1.250e+01,8.974e-01,3.379e-01
1684400400,2.901e+01,1.050e+01,7.841e-01,2.838e-01
1684401000,2.164e+01,1.000e+00,5.849e-01,2.705e-02
1684401600,2.167e+01,1.450e+01,5.858e-01,3.919e-01
1684402200,1.953e+01,1.000e+01,5.279e-01,2.703e-01
1684402800,1.714e+01,8.487e+00,4.634e-01,2.294e-01
1684403400,4.168e+01,1.000e+00,1.126e+00,2.705e-02
1684404000,3.852e+01,1.650e+01,1.041e+00,4.460e-01
1684404600,8.574e+00,3.501e+00,2.317e-01,9.461e-02
1684405200,2.400e+01,1.100e+01,6.486e-01,2.973e-01
1684405800,1.718e+01,1.000e+00,4.644e-01,2.705e-02
1684406400,1.926e+01,1.000e+00,5.206e-01,2.705e-02
1684407000,1.724e+01,1.150e+01,4.660e-01,3.109e-01
1684407600,4.108e+00,2.150e+01,1.110e-01,5.812e-01
1684408200,2.446e+01,1.000e+00,6.611e-01,2.705e-02
1684408800,2.196e+01,9.001e+00,5.936e-01,2.433e-01
1684409400,3.005e+01,5.001e+00,8.122e-01,1.352e-01
1684410000,2.410e+01,6.501e+00,6.514e-01,1.757e-01
1684410600,2.166e+01,1.650e+01,5.853e-01,4.460e-01
1684411200,2.404e+01,1.000e+00,6.496e-01,2.705e-02
1684411800,4.931e+01,5.001e+00,1.333e+00,1.352e-01
1684412400,3.325e+01,1.100e+01,8.988e-01,2.973e-01
1684413000,1.278e+01,1.000e+00,3.454e-01,2.705e-02
1684413600,3.243e+01,4.501e+00,8.764e-01,1.216e-01
1684414200,2.954e+01,1.400e+01,7.983e-01,3.784e-01
1684414800,1.492e+01,6.501e+00,4.032e-01,1.757e-01
1684415400,1.492e+01,1.000e+00,4.031e-01,2.705e-02
1684416000,1.292e+01,5.501e+00,3.492e-01,1.487e-01
1684416600,2.606e+01,1.550e+01,7.043e-01,4.190e-01
1684417200,2.702e+01,3.000e+00,7.302e-01,8.109e-02
1684417800,1.933e+01,3.994e+00,5.225e-01,1.079e-01
1684418400,1.948e+01,1.500e+01,5.264e-01,4.055e-01
1684419000,2.193e+01,2.000e+00,5.926e-01,2.705e-02
1684419600,4.148e+01,1.300e+01,1.121e+00,3.514e-01
1684420200,4.350e+01,3.501e+00,1.176e+00,9.461e-02
1684420800,1.708e+01,7.501e+00,4.616e-01,2.027e-01
1684421400,2.389e+01,1.250e+01,6.457e-01,3.379e-01
1684422000,3.348e+01,1.000e+00,9.048e-01,2.705e-02
1684422600,1.078e+01,8.501e+00,2.913e-01,2.298e-01
1684423200,2.164e+01,3.501e+00,5.849e-01,9.461e-02
1684423800,1.512e+01,6.501e+00,4.088e-01,1.757e-01
1684424400,4.240e+00,1.000e+01,1.146e-01,2.703e-01
1684425000,2.190e+01,7.001e+00,5.920e-01,1.892e-01
1684425600,1.074e+01,1.300e+01,2.904e-01,3.514e-01
1684426200,1.744e+01,1.000e+00,4.715e-01,2.705e-02
1684426800,2.435e+01,7.501e+00,6.580e-01,2.027e-01
1684427400,4.240e+00,1.050e+01,1.146e-01,2.838e-01
1684428000,1.089e+01,3.000e+00,2.943e-01,8.109e-02
1684428600,1.990e+01,3.500e+00,5.379e-01,9.461e-02
1684429200,8.443e+00,3.501e+00,2.282e-01,9.461e-02
1684429800,3.214e+01,1.200e+01,8.687e-01,3.244e-01
1684430400,2.474e+01,4.001e+00,6.686e-01,1.081e-01
1684431000,1.495e+01,4.001e+00,4.042e-01,1.081e-01
1684431600,2.233e+01,1.000e+00,6.035e-01,2.705e-02
1684432200,1.509e+01,1.000e+01,4.079e-01,2.703e-01
1684432800,8.707e+00,5.001e+00,2.353e-01,1.352e-01
1684433400,4.167e+00,1.000e+00,1.126e-01,2.705e-02
1684434000,2.711e+01,1.550e+01,7.328e-01,4.190e-01
1684434600,2.445e+01,1.000e+00,6.609e-01,2.705e-02
1684435200,2.664e+01,4.501e+00,7.201e-01,1.216e-01
1684435800,2.208e+01,5.001e+00,5.968e-01,1.352e-01
1684436400,2.903e+01,8.001e+00,7.846e-01,2.162e-01
1684437000,2.170e+01,7.501e+00,5.866e-01,2.027e-01
1684437600,1.738e+01,1.000e+00,4.698e-01,2.705e-02
1684438200,1.000e+00,1.200e+01,2.705e-02,3.244e-01
1684438800,1.294e+01,1.000e+00,3.497e-01,2.705e-02
1684439400,6.506e+00,8.501e+00,1.758e-01,2.298e-01
1684440000,2.040e+00,1.250e+01,5.513e-02,3.379e-01
1684440600,2.040e+00,1.000e+00,5.513e-02,2.705e-02
1684441200,1.078e+01,5.001e+00,2.913e-01,1.352e-01
1684441800,1.314e+01,1.000e+00,3.552e-01,2.705e-02
1684442400,1.985e+01,2.000e+00,5.364e-01,2.705e-02
1684443000,2.221e+01,1.600e+01,6.003e-01,4.325e-01
1684443600,1.302e+01,8.001e+00,3.519e-01,2.162e-01
1684444200,1.076e+01,1.000e+00,2.909e-01,2.705e-02
1684444800,8.640e+00,7.501e+00,2.335e-01,2.027e-01
1684445400,1.298e+01,1.000e+00,3.509e-01,2.705e-02
1684446000,4.240e+00,4.001e+00,1.146e-01,1.081e-01
1684446600,2.001e+01,3.500e+00,5.408e-01,9.461e-02
1684447200,1.077e+01,4.001e+00,2.910e-01,1.081e-01
1684447800,8.574e+00,3.501e+00,2.317e-01,9.461e-02
1684448400,1.998e+01,9.001e+00,5.399e-01,2.433e-01
1684449000,1.760e+01,1.000e+00,4.758e-01,2.705e-02
1684449600,1.987e+01,8.501e+00,5.369e-01,2.298e-01
1684450200,1.737e+01,3.000e+00,4.696e-01,8.109e-02
1684450800,1.301e+01,2.000e+00,3.516e-01,2.705e-02
1684451400,3.366e+01,7.501e+00,9.098e-01,2.027e-01
1684452000,1.523e+01,8.001e+00,4.115e-01,2.162e-01
1684452600,1.292e+01,1.000e+00,3.492e-01,2.705e-02
1684453200,1.528e+01,2.000e+00,4.131e-01,2.705e-02
1684453800,1.515e+01,3.000e+00,4.095e-01,8.109e-02
1684454400,4.306e+00,9.501e+00,1.164e-01,2.568e-01
1684455000,1.077e+01,1.000e+00,2.910e-01,2.705e-02
1684455600,4.174e+00,4.501e+00,1.128e-01,1.216e-01
1684456200,8.707e+00,7.501e+00,2.353e-01,2.027e-01
1684456800,1.764e+01,1.000e+00,4.769e-01,2.705e-02
1684457400,6.441e+00,8.501e+00,1.741e-01,2.298e-01
1684458000,1.520e+01,2.500e+00,4.108e-01,6.758e-02
1684458600,6.309e+00,9.001e+00,1.705e-01,2.433e-01
1684459200,1.534e+01,2.000e+00,4.147e-01,2.705e-02
1684459800,1.768e+01,1.000e+00,4.780e-01,2.705e-02
1684460400,1.083e+01,5.501e+00,2.928e-01,1.487e-01
1684461000,2.705e+01,3.000e+00,7.310e-01,8.109e-02
1684461600,1.082e+01,1.000e+00,2.925e-01,2.705e-02
1684462200,1.303e+01,7.501e+00,3.521e-01,2.027e-01
1684462800,1.310e+01,1.000e+00,3.540e-01,2.705e-02
1684463400,3.729e+01,3.501e+00,1.008e+00,9.461e-02
1684464000,6.507e+00,1.100e+01,1.759e-01,2.973e-01
1684464600,1.299e+01,3.495e+00,3.512e-01,9.445e-02
1684465200,1.518e+01,1.000e+00,4.103e-01,2.705e-02
1684465800,1.524e+01,3.500e+00,4.120e-01,9.461e-02
1684466400,1.295e+01,1.350e+01,3.499e-01,3.649e-01
1684467000,1.519e+01,1.300e+01,4.104e-01,3.514e-01
1684467600,2.437e+01,1.000e+00,6.586e-01,2.705e-02
1684468200,2.446e+01,1.850e+01,6.611e-01,5.001e-01
1684468800,1.956e+01,1.000e+00,5.286e-01,2.705e-02
1684469400,2.410e+01,1.350e+01,6.513e-01,3.649e-01
1684470000,1.951e+01,2.500e+00,5.273e-01,6.758e-02
1684470600,3.923e+01,2.300e+01,1.060e+00,6.217e-01
1684471200,3.374e+01,1.000e+00,9.119e-01,2.705e-02
1684471800,2.864e+01,1.300e+01,7.740e-01,3.514e-01
1684472400,8.442e+00,1.400e+01,2.282e-01,3.784e-01
1684473000,2.901e+01,1.200e+01,7.841e-01,3.244e-01
1684473600,1.486e+01,1.100e+01,4.016e-01,2.973e-01
1684474200,1.504e+01,1.050e+01,4.065e-01,2.838e-01
1684474800,2.186e+01,7.501e+00,5.907e-01,2.027e-01
1684475400,2.647e+01,1.250e+01,7.154e-01,3.379e-01
1684476000,2.865e+01,8.001e+00,7.742e-01,2.162e-01
1684476600,2.862e+01,1.350e+01,7.736e-01,3.649e-01
1684477200,3.091e+01,1.150e+01,8.354e-01,3.109e-01
1684477800,1.941e+01,1.900e+01,5.245e-01,5.136e-01
1684478400,1.499e+01,4.501e+00,4.050e-01,1.216e-01
1684479000,3.397e+01,1.200e+01,9.180e-01,3.244e-01
1684479600,1.276e+01,9.501e+00,3.448e-01,2.568e-01
1684480200,1.507e+01,6.490e+00,4.074e-01,1.754e-01
1684480800,1.506e+01,9.001e+00,4.069e-01,2.433e-01
1684481400,2.913e+01,7.001e+00,7.873e-01,1.892e-01
1684482000,2.395e+01,1.000e+00,6.474e-01,2.705e-02
1684482600,4.160e+01,2.350e+01,1.124e+00,6.352e-01
1684483200,1.723e+01,7.001e+00,4.658e-01,1.892e-01
1684483800,2.877e+01,4.501e+00,7.775e-01,1.216e-01
1684484400,1.490e+01,1.500e+01,4.027e-01,4.055e-01
1684485000,2.658e+01,1.700e+01,7.185e-01,4.595e-01
1684485600,2.628e+01,1.000e+00,7.102e-01,2.705e-02
1684486200,1.723e+01,1.100e+01,4.657e-01,2.973e-01
1684486800,3.820e+01,1.950e+01,1.032e+00,5.271e-01
1684487400,2.605e+01,1.000e+00,7.040e-01,2.705e-02
1684488000,2.637e+01,1.050e+01,7.127e-01,2.838e-01
1684488600,2.845e+01,2.000e+00,7.689e-01,2.705e-02
1684489200,4.650e+01,1.000e+00,1.257e+00,2.705e-02
1684489800,2.136e+01,2.600e+01,5.772e-01,7.028e-01
1684490400,3.070e+01,1.000e+00,8.298e-01,2.705e-02
1684491000,1.709e+01,1.000e+01,4.620e-01,2.703e-01
1684491600,1.933e+01,8.001e+00,5.223e-01,2.162e-01
1684492200,1.079e+01,1.300e+01,2.915e-01,3.514e-01
1684492800,1.273e+01,7.501e+00,3.442e-01,2.027e-01
1684493400,2.192e+01,5.001e+00,5.926e-01,1.352e-01
1684494000,1.505e+01,1.200e+01,4.067e-01,3.244e-01
1684494600,1.514e+01,1.000e+00,4.093e-01,2.705e-02
1684495200,2.663e+01,1.997e+01,7.198e-01,5.397e-01
1684495800,2.424e+01,8.501e+00,6.550e-01,2.298e-01
1684496400,1.937e+01,3.501e+00,5.235e-01,9.461e-02
1684497000,2.883e+01,2.000e+00,7.791e-01,2.705e-02
1684497600,2.642e+01,1.400e+01,7.142e-01,3.784e-01
1684498200,1.086e+01,8.501e+00,2.934e-01,2.298e-01
1684498800,2.716e+01,1.100e+01,7.341e-01,2.973e-01
1684499400,2.660e+01,7.001e+00,7.190e-01,1.892e-01
1684500000,2.165e+01,1.150e+01,5.852e-01,3.109e-01
1684500600,1.939e+01,1.100e+01,5.242e-01,2.973e-01
1684501200,4.683e+01,1.100e+01,1.266e+00,2.973e-01
1684501800,1.927e+01,6.501e+00,5.208e-01,1.757e-01
1684502400,2.171e+01,7.501e+00,5.869e-01,2.027e-01
1684503000,8.640e+00,9.001e+00,2.335e-01,2.433e-01
1684503600,1.499e+01,8.001e+00,4.052e-01,2.162e-01
1684504200,2.394e+01,8.001e+00,6.469e-01,2.162e-01
1684504800,3.155e+01,6.501e+00,8.527e-01,1.757e-01
1684505400,3.629e+01,1.400e+01,9.807e-01,3.784e-01
1684506000,3.086e+01,1.300e+01,8.340e-01,3.514e-01
1684506600,2.162e+01,4.001e+00,5.844e-01,1.081e-01
1684507200,1.502e+01,1.050e+01,4.061e-01,2.838e-01
1684507800,1.285e+01,3.501e+00,3.473e-01,9.461e-02
1684508400,3.134e+01,1.000e+01,8.471e-01,2.703e-01
1684509000,1.073e+01,8.501e+00,2.899e-01,2.298e-01
1684509600,1.425e+01,7.001e+00,3.851e-01,1.892e-01
1684510200,2.418e+01,5.501e+00,6.534e-01,1.487e-01
1684510800,1.963e+01,8.487e+00,5.306e-01,2.294e-01
1684511400,1.708e+01,9.501e+00,4.617e-01,2.568e-01
1684512000,2.898e+01,1.000e+00,7.833e-01,2.705e-02
1684512600,1.724e+01,1.250e+01,4.659e-01,3.379e-01
1684513200,3.280e+01,7.001e+00,8.864e-01,1.892e-01
1684513800,2.892e+01,1.300e+01,7.817e-01,3.514e-01
1684514400,8.509e+00,4.501e+00,2.300e-01,1.216e-01
1684515000,1.061e+01,1.000e+00,2.869e-01,2.705e-02
1684515600,6.441e+00,1.800e+01,1.741e-01,4.866e-01
1684516200,1.300e+01,4.001e+00,3.514e-01,1.081e-01
1684516800,1.959e+01,7.001e+00,5.294e-01,1.892e-01
1684517400,1.968e+01,1.000e+00,5.320e-01,2.705e-02
1684518000,2.436e+01,7.501e+00,6.585e-01,2.027e-01
1684518600,8.509e+00,2.500e+01,2.300e-01,6.758e-01
1684519200,4.234e+01,1.000e+00,1.144e+00,2.705e-02
1684519800,2.653e+01,1.000e+00,7.170e-01,2.705e-02
1684520400,1.736e+01,2.500e+00,4.692e-01,6.758e-02
1684521000,2.190e+01,1.450e+01,5.918e-01,3.920e-01
1684521600,1.281e+01,1.000e+00,3.461e-01,2.705e-02
1684522200,1.966e+01,6.501e+00,5.314e-01,1.757e-01
1684522800,1.744e+01,5.001e+00,4.714e-01,1.352e-01
1684523400,3.157e+01,1.000e+00,8.532e-01,2.705e-02
1684524000,1.962e+01,1.250e+01,5.302e-01,3.379e-01
1684524600,8.641e+00,1.000e+00,2.335e-01,2.705e-02
1684525200,2.425e+01,1.600e+01,6.555e-01,4.325e-01
1684525800,2.662e+01,7.489e+00,7.196e-01,2.024e-01
1684526400,1.739e+01,1.000e+00,4.699e-01,2.705e-02
1684527000,2.420e+01,1.000e+00,6.542e-01,2.705e-02
1684527600,1.287e+01,5.501e+00,3.478e-01,1.487e-01
1684528200,2.191e+01,2.000e+00,5.922e-01,2.705e-02
1684528800,2.645e+01,8.001e+00,7.149e-01,2.162e-01
1684529400,2.406e+01,4.501e+00,6.502e-01,1.216e-01
1684530000,1.166e+01,4.501e+00,3.152e-01,1.216e-01
1684530600,8.574e+00,2.500e+00,2.317e-01,6.758e-02
1684531200,1.088e+01,5.501e+00,2.941e-01,1.487e-01
1684531800,1.748e+01,8.501e+00,4.725e-01,2.298e-01
1684532400,1.082e+01,1.000e+00,2.924e-01,2.705e-02
1684533000,2.040e+00,1.000e+00,5.513e-02,2.705e-02
1684533600,2.224e+01,1.150e+01,6.011e-01,3.109e-01
1684534200,1.301e+01,1.000e+00,3.517e-01,2.705e-02
1684534800,1.747e+01,4.001e+00,4.721e-01,1.081e-01
1684535400,4.306e+00,8.001e+00,1.164e-01,2.162e-01
1684536000,2.466e+01,3.000e+00,6.664e-01,8.109e-02
