voc,tz=0,v=3.3
time,ethane,ethene,propane,propene,1_3-butadiene,i-butane,n-butane,acetylene,cyclopentane,i-pentane,n-pentane,n-hexane,isoprene,n-heptane,benzene,n-octane,toluene,ethyl-benzene,m&p-xylene,o-xylene
1683817493,6.770e+01,7.329e-01,4.653e+01,1.718e-01,4.500e-03,7.887e+00,1.990e+01,5.463e-01,5.000e-03,6.114e+00,6.879e+00,1.807e+00,5.000e-03,5.680e-01,6.791e-01,1.675e-01,4.778e-01,2.588e-02,1.031e-01,4.500e-03
1683821093,6.102e+01,3.289e-01,3.336e+01,8.503e-02,4.500e-03,5.109e+00,1.229e+01,2.549e-01,5.000e-03,3.126e+00,3.538e+00,1.048e+00,5.000e-03,3.759e-01,2.085e-01,1.340e-01,2.027e-01,1.391e-02,6.506e-02,1.528e-02
1683824693,2.646e+00,3.391e-01,1.423e+00,1.103e-01,4.500e-03,3.601e-01,5.674e-01,2.413e-01,1.486e-02,1.790e-01,1.998e-01,8.383e-02,5.000e-03,3.478e-02,3.867e-02,2.690e-02,5.077e-02,4.500e-03,5.000e-03,4.500e-03
1683846293,2.330e+00,8.335e-02,1.254e+00,8.000e-03,4.500e-03,3.436e-01,5.210e-01,1.220e-01,1.840e-02,1.577e-01,1.759e-01,8.792e-02,1.616e-02,5.051e-02,3.343e-02,4.051e-02,1.115e-01,1.026e-02,5.000e-03,4.500e-03
1683849893,4.694e+00,1.203e-01,2.213e+00,2.019e-02,4.500e-03,5.090e-01,9.236e-01,1.604e-01,2.543e-02,2.827e-01,3.146e-01,1.257e-01,2.199e-02,5.933e-02,5.548e-02,4.244e-02,8.074e-02,4.500e-03,1.967e-02,4.500e-03
1683853493,4.314e+00,1.904e-01,2.637e+00,3.604e-02,4.500e-03,6.184e-01,1.209e+00,1.563e-01,4.381e-02,3.732e-01,4.109e-01,1.588e-01,2.147e-02,7.642e-02,4.824e-02,4.103e-02,7.187e-02,4.500e-03,2.314e-02,4.500e-03
1683857093,1.833e+01,1.496e-01,8.694e+00,2.778e-02,4.500e-03,1.613e+00,3.082e+00,1.536e-01,6.477e-02,9.127e-01,9.520e-01,3.412e-01,2.016e-02,1.397e-01,7.307e-02,7.698e-02,1.083e-01,4.500e-03,4.697e-02,4.500e-03
1683860693,1.687e+01,2.308e-01,1.126e+01,6.906e-02,4.500e-03,2.390e+00,5.388e+00,2.095e-01,1.108e-01,1.716e+00,1.886e+00,7.150e-01,1.400e-02,3.561e-01,8.621e-02,1.736e-01,1.793e-01,1.042e-02,7.674e-02,2.241e-02
1683867893,1.125e+02,4.054e+00,4.964e+01,7.087e-01,4.333e-02,7.610e+00,1.666e+01,6.208e-01,2.421e-01,4.492e+00,4.901e+00,1.580e+00,1.168e-02,6.038e-01,1.649e-01,1.974e-01,2.306e-01,1.396e-02,8.322e-02,4.500e-03
1683871493,1.899e+02,7.079e-01,1.139e+02,1.408e-01,4.500e-03,1.858e+01,4.741e+01,5.319e-01,8.828e-01,1.378e+01,1.559e+01,4.683e+00,5.000e-03,1.527e+00,6.943e-01,3.934e-01,6.421e-01,3.644e-02,1.906e-01,6.127e-02
1683875093,2.408e+02,1.285e+00,1.953e+02,2.685e-01,1.870e-02,3.527e+01,8.777e+01,1.276e+00,1.618e+00,2.492e+01,2.765e+01,8.249e+00,1.235e-02,2.704e+00,1.735e+00,7.722e-01,1.653e+00,1.092e-01,5.122e-01,1.744e-01
1683878693,3.715e+02,1.612e+00,4.744e+02,3.626e-01,1.799e-02,1.897e+02,3.722e+02,2.883e+00,6.923e+00,1.246e+02,1.356e+02,3.742e+01,5.000e-03,1.168e+01,7.339e+00,2.990e+00,5.406e+00,2.542e-01,1.487e+00,4.175e-01
1683882293,3.766e+02,1.307e+00,5.288e+02,2.682e-01,4.500e-03,2.472e+02,4.377e+02,2.910e+00,8.381e+00,1.583e+02,1.706e+02,4.621e+01,5.000e-03,1.484e+01,9.665e+00,4.098e+00,7.163e+00,4.324e-01,2.265e+00,6.601e-01
1683885893,2.973e+02,1.201e+00,2.972e+02,2.365e-01,4.500e-03,8.251e+01,2.068e+02,1.420e+00,3.178e+00,5.717e+01,6.239e+01,1.734e+01,5.000e-03,5.621e+00,3.655e+00,1.591e+00,2.914e+00,2.485e-01,1.050e+00,3.679e-01
1683889493,3.014e+02,1.615e+00,2.818e+02,3.289e-01,1.900e-02,6.553e+01,1.602e+02,1.563e+00,2.592e+00,4.457e+01,4.914e+01,1.467e+01,1.203e-02,5.152e+00,2.677e+00,1.532e+00,2.455e+00,1.906e-01,9.210e-01,3.089e-01
1683893093,1.535e+02,1.082e+00,1.026e+02,1.907e-01,4.500e-03,1.929e+01,4.784e+01,9.473e-01,1.027e+00,1.568e+01,1.705e+01,5.632e+00,5.000e-03,2.230e+00,1.363e+00,7.257e-01,1.446e+00,1.333e-01,5.036e-01,1.679e-01
1683896693,2.503e+02,1.692e+00,1.799e+02,3.522e-01,2.442e-02,3.133e+01,7.744e+01,1.377e+00,1.462e+00,2.322e+01,2.552e+01,7.875e+00,1.913e-02,2.743e+00,1.907e+00,8.397e-01,1.886e+00,1.642e-01,6.219e-01,2.161e-01
1683900293,2.216e+02,1.932e+00,1.492e+02,4.527e-01,3.289e-02,2.566e+01,6.479e+01,1.414e+00,1.319e+00,1.968e+01,2.145e+01,6.434e+00,1.397e-02,2.114e+00,2.066e+00,6.335e-01,1.701e+00,1.659e-01,5.083e-01,1.804e-01
1683903893,1.698e+02,1.752e+00,1.134e+02,3.800e-01,2.358e-02,2.001e+01,5.116e+01,9.543e-01,1.055e+00,1.586e+01,1.788e+01,5.725e+00,5.000e-03,2.046e+00,1.405e+00,6.284e-01,1.339e+00,1.533e-01,4.616e-01,1.661e-01
1683914693,5.566e+01,5.721e-01,3.808e+01,8.006e-02,4.500e-03,6.586e+00,1.645e+01,3.595e-01,3.153e-01,4.653e+00,5.230e+00,1.655e+00,2.953e-02,6.063e-01,4.700e-01,2.074e-01,3.935e-01,4.821e-02,1.216e-01,4.833e-02
1683918293,5.159e+01,5.166e-01,3.240e+01,6.131e-02,4.500e-03,5.484e+00,1.385e+01,3.349e-01,2.641e-01,3.975e+00,4.512e+00,1.450e+00,5.000e-03,5.225e-01,4.181e-01,1.804e-01,3.522e-01,4.465e-02,9.449e-02,4.633e-02
1683921893,1.724e+01,2.219e-01,9.747e+00,3.258e-02,4.500e-03,1.765e+00,4.280e+00,1.965e-01,9.472e-02,1.284e+00,1.509e+00,5.209e-01,5.000e-03,2.054e-01,1.674e-01,8.214e-02,1.500e-01,2.295e-02,3.761e-02,4.500e-03
1683925493,9.584e+00,1.929e-01,5.258e+00,3.165e-02,4.500e-03,1.014e+00,2.396e+00,2.083e-01,6.734e-02,7.841e-01,8.657e-01,2.893e-01,5.000e-03,1.114e-01,1.241e-01,5.205e-02,1.126e-01,4.500e-03,5.000e-03,4.500e-03
1683929093,1.295e+01,2.382e-01,6.877e+00,3.924e-02,4.500e-03,1.428e+00,3.732e+00,2.209e-01,9.140e-02,1.400e+00,1.488e+00,3.977e-01,1.232e-02,1.341e-01,1.656e-01,6.538e-02,1.256e-01,1.397e-02,1.291e-02,4.500e-03
1683932693,1.607e+01,5.521e-01,8.959e+00,1.263e-01,4.500e-03,1.649e+00,4.078e+00,4.354e-01,8.737e-02,1.281e+00,1.431e+00,4.251e-01,5.000e-03,1.633e-01,1.792e-01,7.819e-02,1.439e-01,1.370e-02,2.454e-02,4.500e-03
1683936293,2.843e+01,2.508e-01,1.805e+01,4.623e-02,4.500e-03,3.173e+00,7.552e+00,2.716e-01,1.511e-01,2.140e+00,2.300e+00,6.911e-01,5.000e-03,2.500e-01,1.960e-01,9.615e-02,1.847e-01,2.034e-02,5.287e-02,1.737e-02
1683939893,2.121e+01,3.504e-01,1.333e+01,8.205e-02,4.500e-03,2.373e+00,6.151e+00,3.277e-01,1.496e-01,1.886e+00,2.193e+00,7.953e-01,2.425e-02,3.599e-01,2.584e-01,1.864e-01,3.409e-01,4.967e-02,1.655e-01,6.787e-02
1683943493,1.509e+01,3.150e-01,7.939e+00,7.142e-02,4.500e-03,1.500e+00,3.447e+00,3.444e-01,8.704e-02,1.055e+00,1.258e+00,4.606e-01,5.000e-03,2.102e-01,1.316e-01,1.079e-01,1.562e-01,1.590e-02,7.029e-02,2.351e-02
1683947093,1.730e+01,2.867e-01,1.018e+01,5.686e-02,4.500e-03,1.755e+00,4.488e+00,3.155e-01,1.336e-01,1.410e+00,1.702e+00,6.499e-01,5.000e-03,3.008e-01,1.664e-01,1.413e-01,2.134e-01,2.344e-02,9.221e-02,3.596e-02
1683950693,2.971e+01,4.894e-01,1.900e+01,1.070e-01,4.500e-03,3.367e+00,9.495e+00,3.794e-01,2.948e-01,3.080e+00,3.832e+00,1.403e+00,5.000e-03,6.067e-01,4.340e-01,2.312e-01,4.932e-01,3.537e-02,1.689e-01,4.902e-02
1683954293,4.480e+01,6.253e-01,2.495e+01,1.306e-01,4.500e-03,3.786e+00,9.893e+00,3.758e-01,2.636e-01,3.046e+00,3.670e+00,1.333e+00,5.000e-03,5.490e-01,2.879e-01,2.003e-01,3.226e-01,2.831e-02,1.116e-01,3.525e-02
1683957893,3.868e+01,5.317e-01,2.469e+01,1.100e-01,4.500e-03,4.379e+00,1.209e+01,4.198e-01,3.484e-01,4.121e+00,5.084e+00,1.953e+00,5.000e-03,7.482e-01,4.024e-01,2.508e-01,3.988e-01,3.650e-02,1.304e-01,3.860e-02
1683961493,4.377e+01,6.415e-01,2.740e+01,1.157e-01,4.500e-03,4.660e+00,1.259e+01,4.420e-01,3.074e-01,3.792e+00,4.632e+00,1.637e+00,5.000e-03,6.741e-01,3.273e-01,2.549e-01,3.412e-01,2.938e-02,1.334e-01,4.517e-02
1683965093,4.736e+01,1.059e+00,2.773e+01,2.465e-01,4.500e-03,4.676e+00,1.211e+01,5.534e-01,2.823e-01,3.523e+00,4.347e+00,1.761e+00,5.000e-03,8.940e-01,3.005e-01,4.098e-01,4.495e-01,2.751e-02,2.000e-01,5.778e-02
1683968693,4.789e+01,6.532e-01,2.750e+01,1.438e-01,4.500e-03,5.852e+00,1.827e+01,5.022e-01,6.033e-01,7.430e+00,7.813e+00,3.314e+00,3.808e-02,1.334e+00,7.419e-01,4.143e-01,8.910e-01,6.784e-02,2.870e-01,1.027e-01
1683972293,5.796e+01,4.784e-01,3.577e+01,1.193e-01,4.500e-03,5.639e+00,1.493e+01,4.062e-01,3.800e-01,4.571e+00,5.314e+00,1.795e+00,1.294e-02,6.971e-01,3.763e-01,2.667e-01,4.374e-01,4.200e-02,1.717e-01,6.037e-02
1683975893,3.894e+01,4.296e-01,2.420e+01,9.678e-02,4.500e-03,3.920e+00,1.072e+01,4.041e-01,2.674e-01,3.197e+00,3.785e+00,1.285e+00,5.000e-03,4.962e-01,3.603e-01,1.811e-01,3.430e-01,4.091e-02,1.420e-01,5.257e-02
1683979493,1.583e+02,6.387e-01,1.472e+02,1.248e-01,4.500e-03,2.698e+01,6.731e+01,8.157e-01,1.072e+00,1.816e+01,1.983e+01,5.649e+00,1.437e-02,1.933e+00,1.199e+00,5.881e-01,1.041e+00,8.270e-02,3.627e-01,1.271e-01
1683983093,6.669e+01,5.578e-01,4.556e+01,1.315e-01,4.500e-03,7.743e+00,1.947e+01,5.473e-01,3.975e-01,5.596e+00,6.129e+00,2.021e+00,1.294e-02,8.352e-01,5.819e-01,3.025e-01,6.310e-01,8.462e-02,2.625e-01,8.187e-02
1683986693,3.642e+01,2.413e-01,2.510e+01,5.359e-02,4.500e-03,3.723e+00,1.014e+01,3.527e-01,2.723e-01,2.844e+00,3.000e+00,8.637e-01,1.574e-02,3.048e-01,4.250e-01,1.222e-01,3.361e-01,4.248e-02,1.062e-01,2.845e-02
1683990293,4.881e+01,3.289e-01,3.391e+01,6.882e-02,4.500e-03,5.402e+00,1.415e+01,4.083e-01,3.525e-01,4.101e+00,4.321e+00,1.292e+00,5.000e-03,4.527e-01,5.945e-01,1.543e-01,4.527e-01,5.318e-02,9.922e-02,3.357e-02
1683993893,2.324e+01,1.648e-01,1.466e+01,3.987e-02,4.500e-03,2.214e+00,6.376e+00,3.032e-01,2.044e-01,2.667e+00,2.200e+00,6.558e-01,1.194e-02,2.521e-01,3.473e-01,1.228e-01,3.400e-01,5.499e-02,1.008e-01,3.993e-02
1683997493,1.626e+01,1.427e-01,1.123e+01,3.837e-02,4.500e-03,1.620e+00,4.247e+00,2.456e-01,1.244e-01,1.199e+00,1.286e+00,3.882e-01,2.165e-02,1.404e-01,2.497e-01,6.975e-02,1.911e-01,2.594e-02,4.095e-02,1.113e-02
1684001093,8.833e+00,1.507e-01,5.775e+00,3.470e-02,4.500e-03,9.134e-01,2.213e+00,2.596e-01,7.071e-02,6.207e-01,6.521e-01,2.145e-01,1.656e-02,8.863e-02,1.237e-01,4.914e-02,1.091e-01,2.052e-02,2.552e-02,1.017e-02
1684004692,5.975e+00,9.659e-02,3.884e+00,2.632e-02,4.500e-03,6.460e-01,1.496e+00,2.371e-01,3.782e-02,4.091e-01,4.398e-01,1.491e-01,1.651e-02,7.307e-02,1.145e-01,5.183e-02,1.092e-01,2.045e-02,5.000e-03,2.551e-02
1684008293,8.312e+00,8.353e-02,5.217e+00,2.247e-02,4.500e-03,8.470e-01,1.991e+00,2.369e-01,4.856e-02,5.560e-01,5.851e-01,1.701e-01,1.989e-02,5.780e-02,1.562e-01,2.789e-02,9.060e-02,9.240e-03,5.000e-03,4.500e-03
1684011893,4.604e+00,9.659e-02,2.500e+00,2.662e-02,4.500e-03,4.270e-01,8.998e-01,2.108e-01,1.868e-02,2.244e-01,2.405e-01,7.222e-02,1.578e-02,2.127e-02,7.731e-02,1.754e-02,5.445e-02,4.500e-03,5.000e-03,4.500e-03
1684015493,6.644e+00,6.487e-02,3.322e+00,8.000e-03,4.500e-03,6.171e-01,1.368e+00,1.835e-01,3.143e-02,4.703e-01,4.431e-01,1.604e-01,1.357e-02,6.612e-02,1.012e-01,3.403e-02,7.816e-02,4.500e-03,1.644e-02,4.500e-03
1684019093,5.419e+00,7.105e-02,2.985e+00,8.000e-03,4.500e-03,5.452e-01,1.128e+00,1.894e-01,2.425e-02,3.090e-01,3.238e-01,1.062e-01,2.258e-02,3.994e-02,8.953e-02,2.402e-02,6.337e-02,4.500e-03,5.000e-03,4.500e-03
1684022693,4.319e+00,6.736e-02,2.153e+00,1.818e-02,4.500e-03,4.184e-01,7.610e-01,1.928e-01,1.659e-02,1.996e-01,2.063e-01,6.729e-02,2.718e-02,2.011e-02,7.025e-02,2.100e-02,5.469e-02,4.500e-03,5.000e-03,4.500e-03
1684026293,4.224e+00,5.858e-02,2.104e+00,8.000e-03,4.500e-03,4.607e-01,8.123e-01,1.714e-01,2.146e-02,2.337e-01,2.433e-01,8.116e-02,5.651e-02,2.645e-02,6.380e-02,2.816e-02,5.498e-02,4.500e-03,5.000e-03,4.500e-03
1684029893,5.359e+00,8.046e-02,2.471e+00,2.123e-02,4.500e-03,4.936e-01,9.603e-01,1.840e-01,2.291e-02,2.797e-01,3.043e-01,9.386e-02,5.591e-02,3.014e-02,9.042e-02,2.295e-02,6.809e-02,4.500e-03,5.000e-03,4.500e-03
1684033493,1.933e+01,9.638e-02,1.241e+01,2.870e-02,4.500e-03,2.761e+00,6.045e+00,1.950e-01,1.009e-01,1.909e+00,1.985e+00,6.342e-01,1.945e-02,2.355e-01,9.940e-02,1.311e-01,1.106e-01,4.500e-03,3.312e-02,4.500e-03
1684037093,1.053e+02,3.433e-01,6.197e+01,9.937e-02,4.500e-03,1.064e+01,2.429e+01,2.871e-01,3.343e-01,6.525e+00,7.067e+00,2.215e+00,1.171e-02,8.668e-01,2.182e-01,2.740e-01,2.845e-01,1.659e-02,1.132e-01,2.928e-02
1684040693,7.497e+01,9.057e-01,4.167e+01,1.843e-01,4.500e-03,7.279e+00,1.659e+01,5.821e-01,2.629e-01,4.546e+00,4.911e+00,1.556e+00,5.000e-03,7.356e-01,2.533e-01,3.249e-01,3.097e-01,2.138e-02,1.517e-01,3.296e-02
1684044293,3.992e+01,5.312e-01,3.100e+01,9.041e-02,4.500e-03,5.291e+00,1.307e+01,6.498e-01,2.967e-01,3.621e+00,3.990e+00,1.290e+00,5.000e-03,5.172e-01,5.689e-01,1.789e-01,4.521e-01,4.287e-02,1.047e-01,3.498e-02
1684047893,7.661e+01,3.254e-01,4.039e+01,8.119e-02,4.500e-03,6.341e+00,1.541e+01,4.186e-01,3.755e-01,4.601e+00,4.837e+00,1.426e+00,5.000e-03,4.959e-01,9.257e-01,1.887e-01,6.876e-01,7.369e-02,2.005e-01,7.869e-02
1684051493,6.624e+01,3.949e-01,4.644e+01,1.110e-01,4.500e-03,8.168e+00,1.957e+01,4.081e-01,4.115e-01,5.681e+00,5.823e+00,1.722e+00,1.242e-02,6.115e-01,7.989e-01,2.216e-01,6.665e-01,8.369e-02,1.822e-01,6.060e-02
1684055092,4.584e+01,3.816e-01,2.317e+01,1.182e-01,4.500e-03,3.509e+00,8.024e+00,5.016e-01,1.893e-01,2.290e+00,2.327e+00,7.032e-01,5.000e-03,2.441e-01,4.297e-01,9.855e-02,3.241e-01,4.029e-02,7.965e-02,3.111e-02
1684058693,1.352e+01,1.282e-01,6.855e+00,4.018e-02,4.500e-03,1.408e+00,2.722e+00,2.860e-01,8.746e-02,8.900e-01,7.707e-01,2.568e-01,5.000e-03,1.077e-01,1.972e-01,7.230e-02,1.938e-01,2.812e-02,7.696e-02,2.943e-02
1684062293,2.344e+01,2.637e-01,1.987e+01,5.682e-02,4.500e-03,3.943e+00,9.068e+00,3.236e-01,1.831e-01,2.599e+00,2.525e+00,6.998e-01,5.000e-03,2.515e-01,2.116e-01,1.042e-01,2.135e-01,3.142e-02,1.070e-01,4.400e-02
